5,BR-178,2025-09-16 01:21:50,45,35,40.0
5,PL-025,2025-09-16 02:59:03,85,35,50.0
5,BR-178,2025-09-16 03:18:12,135,35,58.0
5,BR-178,2025-09-16 03:18:12,175,35,66.0
5,BR-178,2025-09-16 03:18:12,215,35,74.0
5,BR-178,2025-09-16 06:39:51,255,35,82.0
5,BR-178,2025-09-16 06:39:51,295,35,90.0
5,BR-178,2025-09-16 06:39:51,335,35,98.0
5,BR-178,2025-09-16 06:39:51,375,35,106.0
5,BR-178,2025-09-16 06:39:51,415,35,114.0
5,PL-025,2025-09-16 08:21:25,455,35,124.0
5,PL-025,2025-09-16 08:21:25,5,75,134.0
5,PL-025,2025-09-16 08:21:25,55,75,144.0
5,PL-025,2025-09-16 08:21:25,105,75,154.0
5,GK-874,2025-09-16 03:03:21,185,5,158.0
5,GK-874,2025-09-16 03:03:21,220,5,162.0
5,GK-874,2025-09-16 03:03:21,255,5,166.0
5,GK-874,2025-09-16 03:03:21,290,5,170.0
5,GK-874,2025-09-16 03:15:28,325,5,174.0
5,GK-874,2025-09-16 03:15:28,360,5,178.0
5,GK-874,2025-09-16 05:39:53,395,5,182.0
5,GK-874,2025-09-16 05:39:53,430,5,186.0
5,GK-874,2025-09-16 06:32:46,465,5,190.0
5,GK-874,2025-09-16 06:39:51,155,75,194.0
5,GK-874,2025-09-16 06:39:51,190,75,198.0
6,GK-874,2025-09-16 06:39:51,5,5,4.0
6,GK-874,2025-09-16 06:39:51,40,5,8.0
6,GK-874,2025-09-16 06:39:51,75,5,12.0
6,GK-874,2025-09-16 08:28:57,110,5,16.0
6,GK-874,2025-09-16 11:38:09,145,5,20.0
6,GK-874,2025-09-16 11:38:09,180,5,24.0
6,GK-874,2025-09-16 11:38:09,215,5,28.0
6,GK-874,2025-09-16 11:38:09,250,5,32.0
6,GK-874,2025-09-16 11:38:09,285,5,36.0
6,GT-243,2025-09-16 00:44:54,320,5,42.0
6,GT-243,2025-09-16 00:44:54,360,5,48.0
6,GT-243,2025-09-16 00:44:54,400,5,54.0
6,GT-243,2025-09-16 00:44:54,440,5,60.0
6,GT-243,2025-09-16 00:44:54,5,25,66.0
6,GT-243,2025-09-16 03:03:21,45,25,72.0
6,GT-243,2025-09-16 03:03:21,85,25,78.0
6,GT-243,2025-09-16 05:39:53,125,25,84.0
