5,BR-178,2025-09-16 06:39:51,415,35
5,PL-025,2025-09-16 08:21:25,455,35
5,PL-025,2025-09-16 08:21:25,5,75
5,PL-025,2025-09-16 08:21:25,55,75
5,PL-025,2025-09-16 08:21:25,105,75
5,GK-874,2025-09-16 03:03:21,185,5
5,GK-874,2025-09-16 03:03:21,220,5
5,GK-874,2025-09-16 03:03:21,255,5
5,GK-874,2025-09-16 03:03:21,290,5
5,GK-874,2025-09-16 03:15:28,325,5
5,GK-874,2025-09-16 03:15:28,360,5
5,GK-874,2025-09-16 05:39:53,395,5
5,GK-874,2025-09-16 05:39:53,430,5
5,GK-874,2025-09-16 06:32:46,465,5
5,GK-874,2025-09-16 06:39:51,155,75
5,GK-874,2025-09-16 06:39:51,190,75
6,GK-874,2025-09-16 06:39:51,5,5
6,GK-874,2025-09-16 06:39:51,40,5
6,GK-874,2025-09-16 06:39:51,75,5
6,GK-874,2025-09-16 08:28:57,110,5
6,GK-874,2025-09-16 11:38:09,145,5
6,GK-874,2025-09-16 11:38:09,180,5
6,GK-874,2025-09-16 11:38:09,215,5
6,GK-874,2025-09-16 11:38:09,250,5
6,GK-874,2025-09-16 11:38:09,285,5
6,GT-243,2025-09-16 00:44:54,320,5
6,GT-243,2025-09-16 00:44:54,360,5
6,GT-243,2025-09-16 00:44:54,400,5
6,GT-243,2025-09-16 00:44:54,440,5
6,GT-243,2025-09-16 00:44:54,5,25
6,GT-243,2025-09-16 03:03:21,45,25
6,GT-243,2025-09-16 03:03:21,85,25
6,GT-243,2025-09-16 05:39:53,125,25
6,GT-243,2025-09-16 05:39:53,165,25
6,GT-243,2025-09-16 05:39:53,205,25
6,GT-243,2025-09-16 05:39:53,245,25
6,GT-243,2025-09-16 05:39:53,285,25
6,GT-243,2025-09-16 06:32:46,325,25
6,GT-243,2025-09-16 06:32:46,365,25
6,GT-243,2025-09-16 07:40:07,405,25
6,GT-243,2025-09-16 07:40:07,445,25
6,GT-243,2025-09-16 07:40:07,5,45
6,GT-243,2025-09-16 07:40:07,45,45
6,GT-243,2025-09-16 07:40:07,85,45
6,GT-243,2025-09-16 08:28:57,125,45
6,GT-243,2025-09-16 08:28:57,165,45
6,BP-896,2025-09-16 02:59:03,5,65
6,BP-896,2025-09-16 02:59:03,45,65
6,BP-896,2025-09-16 02:59:03,85,65
6,FL-643,2025-09-16 03:15:28,125,65
7,BP-896,2025-09-16 02:59:03,5,5
7,BP-896,2025-09-16 02:59:03,45,5
7,BP-896,2025-09-16 05:39:53,85,5
7,BP-896,2025-09-16 10:19:12,125,5
7,BP-896,2025-09-16 10:19:12,165,5
7,BP-896,2025-09-16 10:19:12,205,5
7,BP-896,2025-09-16 10:19:12,245,5
7,BP-896,2025-09-16 10:19:12,285,5
7,FL-643,2025-09-16 03:15:28,325,5
7,FL-643,2025-09-16 03:15:28,355,5
7,FL-643,2025-09-16 05:39:53,385,5
7,FL-643,2025-09-16 05:39:53,415,5
7,FL-643,2025-09-16 05:39:53,445,5
7,FL-643,2025-09-16 07:40:07,475,5
7,FL-643,2025-09-16 10:19:12,5,35
7,FL-643,2025-09-16 10:19:12,35,35
7,FL-643,2025-09-16 10:19:12,65,35
7,FL-643,2025-09-16 10:19:12,95,35
7,FL-643,2025-09-16 10:19:12,125,35
7,FL-643,2025-09-16 11:38:09,155,35
7,FL-643,2025-09-16 11:38:09,185,35
7,FL-643,2025-09-16 11:38:09,215,35
7,FL-643,2025-09-16 11:38:09,245,35
8,FL-643,2025-09-16 11:38:09,5,5
8,LV-337,2025-09-16 00:04:19,5,35
8,LV-337,2025-09-16 00:04:19,40,35
8,LV-337,2025-09-16 00:04:19,75,35
8,LV-337,2025-09-16 00:04:19,110,35
8,LV-337,2025-09-16 00:44:54,145,35
8,LV-337,2025-09-16 00:44:54,180,35
8,LV-337,2025-09-16 00:44:54,215,35
8,LV-337,2025-09-16 00:44:54,250,35
8,LV-337,2025-09-16 00:44:54,285,35
